"","pmid","from","to"
"43630","27109508","-2200566318786854020","-6257322556513960002"
"43631","27109508","4496191920649739347","4949518565740680060"
"43632","27109508","-2265770499832369487","4949518565740680060"
"43633","27109508","-8939608412306483495","4949518565740680060"
"43634","27109508","-2109470401482526186","4949518565740680060"
"43635","27109508","-2200566318786854020","4949518565740680060"
"43636","27109508","4496191920649739347","8368493177956110740"
"43637","27109508","-2265770499832369487","8368493177956110740"
"43638","27109508","-8939608412306483495","8368493177956110740"
"43639","27109508","-2109470401482526186","8368493177956110740"
"43640","27109508","-2200566318786854020","8368493177956110740"
"43641","27114443","6710700564871770653","3981538951477565111"
"43696","27118403","3420739253403379952","9088865850712551161"
"43697","27118403","3420739253403379952","5251233321817222374"
"43711","27129155","2440327587014975898","7052893636395061973"
"43789","27137475","963155521800006415","7665976553575355703"
"43790","27137475","-2531875720891133112","7665976553575355703"
"43791","27137475","4496191920649739347","2277073691551812866"
"43851","27145281","4496191920649739347","-3422479174796088778"
"43852","27145281","-910409836652376082","-3422479174796088778"
"43885","27157619","4496191920649739347","-4209942049145233504"
"43886","27157619","-595680398785564689","-4209942049145233504"
"43887","27157619","4138631179547403938","-6421831433605486762"
"43888","27157619","8171694481960509149","108085853077470225"
"43889","27157619","4496191920649739347","108085853077470225"
"43890","27157619","-4169215600128704571","108085853077470225"
"43893","27159593","375196400634877094","4900126377957793491"
"43894","27159593","375196400634877094","862361114644015943"
"43895","27159593","375196400634877094","443848327819137812"
"43896","27159593","375196400634877094","-8897119537686986438"
"44100","27174491","-8015618763951062393","-6195805560231552846"
"44101","27174491","778593712176295517","-6195805560231552846"
"44217","27211267","5039342224281592929","-800659689219610361"
"44218","27211268","7158737734176060100","-4382916669220838228"
"44219","27211268","-150742751759308095","8402354262327958491"
"44220","27211268","-150742751759308095","-6426247625480517468"
"44221","27211268","-150742751759308095","-7329013516749237851"
"44222","27211268","-150742751759308095","8519529802599800317"
"44223","27211269","-150742751759308095","3303681828928339709"
"44224","27211269","-3801419600830199048","3303681828928339709"
"44225","27211269","-5052347787814934214","-6276606724308715807"
"44226","27211269","-3801419600830199048","-6276606724308715807"
"44227","27211269","-5052347787814934214","3959319250503540706"
"44228","27211269","-3801419600830199048","3959319250503540706"
"44229","27211269","-5052347787814934214","4220995459433137566"
"44230","27211269","-3801419600830199048","4220995459433137566"
"44231","27211269","-5052347787814934214","-7648338950413361994"
"44232","27211269","-3801419600830199048","-7648338950413361994"
"44233","27211269","-5052347787814934214","-7622154273240500336"
"44234","27211269","-3801419600830199048","-7622154273240500336"
"44235","27211269","-5052347787814934214","-2080994550394489034"
"44236","27211269","-3801419600830199048","-2080994550394489034"
"44258","27221729","-1014147375867388215","3493514547331037362"
"44259","27221729","5510460828863833540","3493514547331037362"
"44260","27221729","4632477083328856853","3493514547331037362"
"44261","27221729","5829712284417423553","3493514547331037362"
"44262","27221729","-6669128456047834903","3493514547331037362"
"44263","27221729","-290649908450582724","3493514547331037362"
"44264","27221729","-290649908450582724","1367645691365341118"
"44265","27221729","5510460828863833540","1367645691365341118"
"44266","27221729","5829712284417423553","-1352472139412417435"
"44267","27221729","5510460828863833540","-1352472139412417435"
"44268","27221729","4632477083328856853","-1352472139412417435"
"44269","27221729","-6669128456047834903","-1352472139412417435"
"44270","27221729","-290649908450582724","-1352472139412417435"
"44271","27221729","-290649908450582724","-584173073577998456"
"44272","27221729","5510460828863833540","-584173073577998456"
"44273","27221729","4632477083328856853","-584173073577998456"
"44274","27221729","5829712284417423553","-584173073577998456"
"44275","27221729","-6669128456047834903","-584173073577998456"
"44276","27221729","-290649908450582724","-3586416418257805002"
"44277","27221729","5510460828863833540","-3586416418257805002"
"44278","27221729","4632477083328856853","-3586416418257805002"
"44279","27221729","5829712284417423553","-3586416418257805002"
"44280","27221729","-6669128456047834903","-3586416418257805002"
"44281","27221729","-290649908450582724","7210229895925052753"
"44282","27221729","5510460828863833540","7210229895925052753"
"44283","27221729","4632477083328856853","7210229895925052753"
"44284","27221729","5829712284417423553","7210229895925052753"
"44285","27221729","-6669128456047834903","7210229895925052753"
"44286","27221729","-290649908450582724","-3468580716674627425"
"44287","27221729","5510460828863833540","-3468580716674627425"
"44288","27221729","4632477083328856853","-3468580716674627425"
"44289","27221729","5829712284417423553","-3468580716674627425"
"44290","27221729","-6669128456047834903","-3468580716674627425"
"44291","27221729","-290649908450582724","3045573151349207762"
"44292","27221729","5510460828863833540","3045573151349207762"
"44293","27221729","5829712284417423553","4109099796969262719"
"44294","27221729","5510460828863833540","4109099796969262719"
"44295","27221729","5829712284417423553","-6841284586218123596"
"44296","27221729","5510460828863833540","-6841284586218123596"
"44297","27221729","4632477083328856853","-6841284586218123596"
"44298","27221729","-6669128456047834903","-6841284586218123596"
"44299","27221729","-290649908450582724","-1589015125670148196"
"44300","27221729","5510460828863833540","-1589015125670148196"
"44485","27248327","-2531875720891133112","3054548101838517883"
"45036","27323910","-8356303151323322921","-4382916669220838228"
"45037","27323910","-133014628300163222","-4382916669220838228"
"45038","27323910","-8356303151323322921","8519529802599800317"
"45039","27323910","-133014628300163222","8519529802599800317"
"45040","27323910","-8356303151323322921","-2691526144478427460"
"45041","27323910","-133014628300163222","-2691526144478427460"
"45065","27331411","1332107701671413820","1147702936170891397"
"45066","27331411","-2299936700995862033","8027871522178729439"
"45067","27331411","7850878548593074030","2720712733863489373"
"45276","27363283","3528821281990145526","7551748334296989841"
"45277","27363283","-8073017189073541138","7551748334296989841"
"45278","27363283","-8073017189073541138","-5886790088920785825"
"45279","27363283","-8073017189073541138","-4185875612495137623"
"45280","27363283","-8073017189073541138","-3918115998020098253"
"45281","27363283","-8073017189073541138","-2005291754510660353"
"45282","27363283","-8073017189073541138","-1463900116577583459"
"45283","27363283","-8073017189073541138","6677346897122091172"
"45284","27363283","-8073017189073541138","6465380633725784934"
"45285","27363283","-8073017189073541138","2000098051535259096"
"45286","27363283","-8073017189073541138","-8092986474166342776"
"45287","27363283","-8073017189073541138","8613697998226934419"
"45288","27363283","-8073017189073541138","-5621810857597100181"
"45289","27363283","-8073017189073541138","1503503774237393763"
"45290","27363283","-8073017189073541138","8386220746148700385"
"45291","27363283","-8073017189073541138","3211045700945726360"
"45346","27374090","-2056814564509388763","2228062921760909342"
"45347","27374090","-2056814564509388763","-4583780310743199411"
"45487","27385100","1685393985678457048","-6546688715351858796"
"45488","27385100","-9053976342694625635","-6546688715351858796"
"45505","27391441","4496191920649739347","-5161335018007062456"
"45666","27416912","7287342894640839607","-6666785625249577507"
"45667","27416912","7690085462478253680","-6666785625249577507"
"45668","27416912","-7463808890903380676","-6666785625249577507"
"45669","27416985","3934887264873752867","-227496649088444148"
"45670","27416985","-1014147375867388215","2042633807518141742"
"45671","27416985","-1051670365943237645","-2630793830686981687"
"45672","27416985","-1051670365943237645","-2630793830686981687"
"45673","27416985","1404933902319492121","-2630793830686981687"
"45674","27416985","-3212785207850349084","-2630793830686981687"
"45675","27416985","-1051670365943237645","-1135098093351933725"
"45676","27416985","-2531875720891133112","-1135098093351933725"
"45677","27416985","8596115707704972239","-1135098093351933725"
"45678","27416985","8596115707704972239","-1135098093351933725"
"45679","27416985","1404933902319492121","-1135098093351933725"
"45680","27416985","-4136293945453318069","-1135098093351933725"
"45681","27416985","4496191920649739347","-1135098093351933725"
"45682","27416985","7074361249633013650","-1135098093351933725"
"45683","27416985","8556962049153109223","-1135098093351933725"
"45684","27416985","-1690422511955589955","-1135098093351933725"
"45685","27416985","-3212785207850349084","-1135098093351933725"
"45686","27416985","1037369510078157027","-1135098093351933725"
"45687","27416985","3934887264873752867","-1135098093351933725"
"45688","27416985","-1051670365943237645","-1768652038431118668"
"45689","27416985","3709813188814751795","-1768652038431118668"
"45690","27416985","8596115707704972239","-1768652038431118668"
"45691","27416985","1404933902319492121","6694974120603701742"
"45692","27416985","-1051670365943237645","6694974120603701742"
"45693","27416985","8596115707704972239","6694974120603701742"
"45694","27416985","-3212785207850349084","6694974120603701742"
"45695","27416985","3934887264873752867","6694974120603701742"
"45696","27416985","-4475332471115026051","-6457859943045763490"
"45697","27416985","-6912052022144370498","-6457859943045763490"
"45698","27416985","-7545347992112963689","-6457859943045763490"
"45699","27416985","-3212785207850349084","-6457859943045763490"
"45700","27416985","3934887264873752867","-6457859943045763490"
"45701","27416985","-1014147375867388215","5114260405020229332"
"45702","27416985","-9120418093314084977","-7363433300282806446"
"45703","27416985","-3212785207850349084","-7363433300282806446"
"45704","27416985","8596115707704972239","-7363433300282806446"
"45705","27416985","-3409492502835059163","-7363433300282806446"
"45827","27438151","-4896417099078399246","-8078906316963467613"
